video1.webm,0.7810622,0
video1000.webm,0.7686232,0
video1002.webm,0.79063773,0
video1008.webm,0.78073317,0
video1010.webm,0.7806145,0
video1011.webm,0.78366405,0
video1013.webm,0.78531003,0
video1016.webm,0.7904961,0
video1018.webm,0.784502,0
video1026.webm,0.7831719,0
video1029.webm,0.78789574,0
video103.webm,0.7826826,0
video1034.webm,0.78846246,0
video1037.webm,0.79011506,0
video1058.webm,0.7871099,0
video1059.webm,0.77297777,0
video1062.webm,0.7860063,0
video1072.webm,0.7631191,0
video1082.webm,0.78671354,0
video1087.webm,0.78488135,0
video109.webm,0.77925575,0
video1092.webm,0.7849636,0
video1094.webm,0.7889988,0
video1096.webm,0.78777885,0
video1098.webm,0.77281564,0
video11.webm,0.77351093,0
video1101.webm,0.781083,0
video1108.webm,0.77914995,0
video111.webm,0.7814907,0
video1113.webm,0.78330463,0
video1120.webm,0.7800641,0
video1123.webm,0.79151267,0
video1126.webm,0.7822557,0
video1130.webm,0.7816099,0
video6125.webm,0.78399473,0
video613.webm,0.7874835,0
video6130.webm,0.7748618,0
video6137.webm,0.78091586,0
video6144.webm,0.77745146,0
video6147.webm,0.78957945,0
video6153.webm,0.7737083,0
video6159.webm,0.76552033,0
video6176.webm,0.7823412,0
video6180.webm,0.78316605,0
video6181.webm,0.7839352,0
video6193.webm,0.7844096,0
video6197.webm,0.78192014,0
video6200.webm,0.7845334,0
video6202.webm,0.7644084,0
video6211.webm,0.7889066,0
video6217.webm,0.77962357,0
video3350.webm,0.7716647,0
video3355.webm,0.78697264,0
video3356.webm,0.7834251,0
video3360.webm,0.78328604,0
video3364.webm,0.7837413,0
video3366.webm,0.77912134,0
video3369.webm,0.7799117,0
video337.webm,0.7752031,0
video3372.webm,0.7695632,0
video3374.webm,0.7784413,0
video3378.webm,0.7802255,0
video3381.webm,0.77870685,0
video3383.webm,0.76662713,0
video3385.webm,0.78131187,0
video3413.webm,0.7745127,0
video3419.webm,0.78730893,0
video3422.webm,0.78670555,0
video1068.webm,0.7901643,0
video1138.webm,0.7838163,0
video1248.webm,0.7768919,0
video1316.webm,0.77001965,0
video139.webm,0.7855589,0
video15.webm,0.7831927,0
video1653.webm,0.7757313,0
video1773.webm,0.7815228,0
video1890.webm,0.78764623,0
video2040.webm,0.7810584,0
video2102.webm,0.77893114,0
video2225.webm,0.7794729,0
video2299.webm,0.7837284,0
video24.webm,0.7849424,0
video2481.webm,0.7791859,0
video2631.webm,0.78800935,0
video270.webm,0.7726238,0
video2790.webm,0.7892415,0
video2873.webm,0.7816207,0
video2993.webm,0.7764062,0
video3081.webm,0.7852917,0
video3429.webm,0.7882283,0
video343.webm,0.78878415,0
video3432.webm,0.78753036,0
video3437.webm,0.7875845,0
video3438.webm,0.7851606,0
video3443.webm,0.7902303,0
video3445.webm,0.77781147,0
video3446.webm,0.78204894,0
video3458.webm,0.77205646,0
video3461.webm,0.7865385,0
video3464.webm,0.77775663,0
video3467.webm,0.78454673,0
video3469.webm,0.7796257,0
video3473.webm,0.7747277,0
video3475.webm,0.7841445,0
video3483.webm,0.7886928,0
video3484.webm,0.7873225,0
video3485.webm,0.7834689,0
video2043.webm,0.7680573,0
video2047.webm,0.77379656,0
video2048.webm,0.7774118,0
video2053.webm,0.7841189,0
video2056.webm,0.78532356,0
video2057.webm,0.7685373,0
video2067.webm,0.7740012,0
video2080.webm,0.7860857,0
video2081.webm,0.7785974,0
video2083.webm,0.7786119,0
video2084.webm,0.7876778,0
video2085.webm,0.7788425,0
video2090.webm,0.77844954,0
video2092.webm,0.7635219,0
video2094.webm,0.77799875,0
video2096.webm,0.7866294,0
video2099.webm,0.76855886,0
video1892.webm,0.77751935,0
video1902.webm,0.76311994,0
video1910.webm,0.78583854,0
video1917.webm,0.7857222,0
video1925.webm,0.7786943,0
video1927.webm,0.7783073,0
video1930.webm,0.78340214,0
video1932.webm,0.7687185,0
video1935.webm,0.7860621,0
video194.webm,0.79031014,0
video1945.webm,0.78722733,0
video1949.webm,0.7925825,0
video1959.webm,0.78599256,0
video197.webm,0.77150255,0
video1970.webm,0.7875017,0
video1972.webm,0.7623216,0
video1978.webm,0.78560096,0
video1987.webm,0.7866233,0
video1992.webm,0.76880676,0
video1994.webm,0.7618852,0
video2.webm,0.77423596,0
video2000.webm,0.7626532,0
video2006.webm,0.7735975,0
video2007.webm,0.7765005,0
video2010.webm,0.78227335,0
video2015.webm,0.7757957,0
video2017.webm,0.78205734,0
video202.webm,0.7904229,0
video2021.webm,0.7628587,0
video2023.webm,0.7732889,0
video2039.webm,0.78586745,0
video204.webm,0.78002733,0
video7881.webm,0.7810964,0
video7882.webm,0.78652495,0
video7900.webm,0.77436143,0
video7905.webm,0.7744427,0
video7911.webm,0.78790903,0
video7914.webm,0.7835507,0
video7922.webm,0.7791419,0
video7924.webm,0.7869749,0
video7932.webm,0.77010995,0
video7934.webm,0.78080297,0
video7937.webm,0.78903186,0
video7938.webm,0.7863784,0
video7943.webm,0.7889876,0
video7949.webm,0.7801513,0
video7950.webm,0.7871209,0
video7960.webm,0.7738141,0
video7965.webm,0.78564835,0
video7178.webm,0.7906398,0
video7182.webm,0.7716128,0
video7186.webm,0.7833191,0
video7187.webm,0.78349316,0
video7190.webm,0.7917883,0
video7212.webm,0.78001606,0
video7228.webm,0.78277504,0
video7232.webm,0.7828115,0
video7234.webm,0.7846498,0
video7236.webm,0.78151846,0
video7247.webm,0.7837022,0
video7252.webm,0.78491414,0
video7254.webm,0.7854289,0
video7268.webm,0.78802216,0
video7272.webm,0.7716253,0
video7277.webm,0.7843633,0
video7280.webm,0.78581315,0
video8841.webm,0.7822271,0
video8844.webm,0.77579486,0
video8847.webm,0.76275176,0
video8848.webm,0.7831591,0
video8850.webm,0.7834996,0
video8854.webm,0.78836924,0
video8857.webm,0.78664875,0
video8864.webm,0.786689,0
video8867.webm,0.77867377,0
video888.webm,0.7836886,0
video8880.webm,0.78424513,0
video8882.webm,0.78274554,0
video8884.webm,0.7780426,0
video8886.webm,0.781963,0
video8898.webm,0.78051484,0
video8899.webm,0.7677375,0
video890.webm,0.7854322,0
video2633.webm,0.7892607,0
video264.webm,0.7890751,0
video2644.webm,0.78665656,0
video2648.webm,0.7787467,0
video2657.webm,0.7885416,0
video266.webm,0.78671706,0
video2661.webm,0.763303,0
video2662.webm,0.7817201,0
video2675.webm,0.78851974,0
video2676.webm,0.78315073,0
video2679.webm,0.78117263,0
video268.webm,0.7840069,0
video2683.webm,0.78305066,0
video2692.webm,0.7909694,0
video2697.webm,0.78270525,0
video2698.webm,0.7859241,0
video2699.webm,0.7716674,0
video4351.webm,0.78291285,0
video436.webm,0.78708434,0
video4361.webm,0.7861654,0
video4362.webm,0.7743481,0
video4364.webm,0.78321433,0
video4366.webm,0.7807153,0
video4367.webm,0.76462495,0
video4372.webm,0.7837367,0
video4377.webm,0.76782966,0
video4383.webm,0.78669536,0
video4384.webm,0.7777121,0
video4395.webm,0.7930042,0
video4398.webm,0.7880509,0
video4401.webm,0.78178215,0
video4414.webm,0.7789252,0
video4415.webm,0.7864223,0
video4417.webm,0.78633136,0
video4421.webm,0.7825366,0
video5021.webm,0.7911593,0
video5027.webm,0.77845156,0
video5035.webm,0.7893466,0
video5040.webm,0.786758,0
video5046.webm,0.7651383,0
video5052.webm,0.761882,0
video5053.webm,0.78756726,0
video5054.webm,0.7734803,0
video5057.webm,0.7824704,0
video5065.webm,0.7840546,0
video5067.webm,0.78475165,0
video507.webm,0.78532636,0
video5071.webm,0.7766805,0
video5073.webm,0.77940065,0
video5077.webm,0.78500694,0
video5079.webm,0.7851922,0
video5092.webm,0.79257345,0
video8908.webm,0.764667,0
video8917.webm,0.7860827,0
video8919.webm,0.77846414,0
video8921.webm,0.7739267,0
video8922.webm,0.77122146,0
video8925.webm,0.78129894,0
video8927.webm,0.78471786,0
video893.webm,0.77056944,0
video8936.webm,0.78213054,0
video8939.webm,0.78811324,0
video894.webm,0.7798524,0
video8941.webm,0.76478887,0
video8943.webm,0.78197217,0
video8947.webm,0.7851107,0
video8951.webm,0.78263795,0
video8958.webm,0.7840065,0
video8966.webm,0.7711839,0
video897.webm,0.78969437,0
video1390.webm,0.7882953,0
video1391.webm,0.7822513,0
video1396.webm,0.7853589,0
video14.webm,0.7837311,0
video1400.webm,0.78500044,0
video1418.webm,0.7895415,0
video1424.webm,0.7872602,0
video1425.webm,0.7647922,0
video144.webm,0.7675673,0
video1442.webm,0.77726585,0
video1448.webm,0.779598,0
video1450.webm,0.7839343,0
video1468.webm,0.78505206,0
video1469.webm,0.78571445,0
video147.webm,0.7894861,0
video1475.webm,0.78362805,0
video148.webm,0.78597945,0
video1495.webm,0.7848191,0
video6548.webm,0.78495216,0
video6549.webm,0.7830184,0
video655.webm,0.78398156,0
video6553.webm,0.76789707,0
video6571.webm,0.76598805,0
video6575.webm,0.7847749,0
video658.webm,0.7863498,0
video6580.webm,0.7736511,0
video659.webm,0.7880164,0
video6597.webm,0.79014325,0
video6603.webm,0.7821991,0
video6605.webm,0.7833302,0
video6606.webm,0.7737866,0
video6612.webm,0.79113376,0
video6614.webm,0.764255,0
video6615.webm,0.7851445,0
video6620.webm,0.7758281,0
video3878.webm,0.78588444,0
video3879.webm,0.7882537,0
video388.webm,0.78728175,0
video3883.webm,0.78932625,0
video3888.webm,0.7759166,0
video3900.webm,0.77988756,0
video3902.webm,0.7824116,0
video3906.webm,0.777067,0
video3911.webm,0.7743297,0
video3915.webm,0.78159374,0
video3916.webm,0.766203,0
video3920.webm,0.76250714,0
video3921.webm,0.7801576,0
video3930.webm,0.7793896,0
video3934.webm,0.78255427,0
video3935.webm,0.7846899,0
video3939.webm,0.7890415,0
video3945.webm,0.7838101,0
video8440.webm,0.77838874,0
video8445.webm,0.7894306,0
video845.webm,0.77838576,0
video8450.webm,0.7829732,0
video8457.webm,0.78442234,0
video8460.webm,0.78285134,0
video8462.webm,0.789114,0
video8463.webm,0.776734,0
video8467.webm,0.78764266,0
video8469.webm,0.7830512,0
video8483.webm,0.7782353,0
video8484.webm,0.7627637,0
video8486.webm,0.7814501,0
video8490.webm,0.7883102,0
video8501.webm,0.78244114,0
video8502.webm,0.78882915,0
video8511.webm,0.7866998,0
video2229.webm,0.78533715,0
video2230.webm,0.7857546,0
video2231.webm,0.786933,0
video2241.webm,0.78527725,0
video2243.webm,0.773908,0
video2247.webm,0.7864863,0
video226.webm,0.78096306,0
video2265.webm,0.7707672,0
video2269.webm,0.78646094,0
video2271.webm,0.7661143,0
video2277.webm,0.78877723,0
video2279.webm,0.78146154,0
video2281.webm,0.79183775,0
video2287.webm,0.764864,0
video2288.webm,0.7912365,0
video229.webm,0.7910431,0
video2294.webm,0.7754987,0
video5096.webm,0.77258205,0
video5098.webm,0.7790402,0
video5102.webm,0.79034436,0
video5116.webm,0.7882498,0
video5118.webm,0.7776438,0
video5119.webm,0.771731,0
video5125.webm,0.78470206,0
video5139.webm,0.78092796,0
video514.webm,0.7630268,0
