video1.webm,0.86552083,0
video1000.webm,0.8507766,0
video1002.webm,0.8754696,0
video1008.webm,0.86528176,0
video1010.webm,0.86511105,0
video1011.webm,0.86839104,0
video1013.webm,0.87002826,0
video1016.webm,0.8753359,0
video1018.webm,0.86899406,0
video1026.webm,0.8678609,0
video1029.webm,0.8727286,0
video103.webm,0.8672999,0
video1034.webm,0.8732154,0
video1037.webm,0.87495303,0
video1058.webm,0.8718543,0
video1059.webm,0.8567316,0
video1062.webm,0.87078816,0
video1072.webm,0.84325427,0
video1082.webm,0.871449,0
video1087.webm,0.8695885,0
video109.webm,0.8637036,0
video1092.webm,0.869741,0
video1094.webm,0.8738252,0
video1096.webm,0.8725739,0
video1098.webm,0.85595506,0
video11.webm,0.8567532,0
video1101.webm,0.86540216,0
video1108.webm,0.86276364,0
video111.webm,0.8657003,0
video1113.webm,0.8679719,0
video1120.webm,0.8645171,0
video1123.webm,0.8764188,0
video1126.webm,0.86684626,0
video1130.webm,0.86618495,0
video6125.webm,0.8686831,0
video613.webm,0.87224275,0
video6130.webm,0.85880643,0
video6137.webm,0.8654916,0
video6144.webm,0.86167663,0
video6147.webm,0.8744001,0
video6153.webm,0.85643154,0
video6159.webm,0.84732,0
video6176.webm,0.8669292,0
video6180.webm,0.8678182,0
video6181.webm,0.8685719,0
video6193.webm,0.8691556,0
video6197.webm,0.8664999,0
video6200.webm,0.86917305,0
video6202.webm,0.8455699,0
video6211.webm,0.8737394,0
video6217.webm,0.8635029,0
video3350.webm,0.8554764,0
video3355.webm,0.8717156,0
video3356.webm,0.8677407,0
video3360.webm,0.8679623,0
video3364.webm,0.8681447,0
video3366.webm,0.86312824,0
video3369.webm,0.86439466,0
video337.webm,0.859362,0
video3372.webm,0.85216117,0
video3374.webm,0.86216515,0
video3378.webm,0.8646892,0
video3381.webm,0.8630878,0
video3383.webm,0.84887034,0
video3385.webm,0.86587435,0
video3413.webm,0.8579456,0
video3419.webm,0.87209094,0
video3422.webm,0.87145865,0
video1068.webm,0.87500626,0
video1138.webm,0.86851746,0
video1248.webm,0.8611869,0
video1316.webm,0.8526079,0
video139.webm,0.8702819,0
video15.webm,0.8678616,0
video1653.webm,0.8594407,0
video1773.webm,0.86605513,0
video1890.webm,0.8723901,0
video2040.webm,0.8655964,0
video2102.webm,0.8624941,0
video2225.webm,0.86393267,0
video2299.webm,0.86846,0
video24.webm,0.8696613,0
video2481.webm,0.8635311,0
video2631.webm,0.87281895,0
video270.webm,0.85521877,0
video2790.webm,0.87408566,0
video2873.webm,0.8659032,0
video2993.webm,0.8606475,0
video3081.webm,0.8699178,0
video3429.webm,0.8730091,0
video343.webm,0.87359095,0
video3432.webm,0.8723802,0
video3437.webm,0.87241536,0
video3438.webm,0.86979806,0
video3443.webm,0.87507653,0
video3445.webm,0.86185247,0
video3446.webm,0.86665815,0
video3458.webm,0.8550679,0
video3461.webm,0.87127864,0
video3464.webm,0.86143506,0
video3467.webm,0.8692665,0
video3469.webm,0.86404586,0
video3473.webm,0.85857385,0
video3475.webm,0.86846215,0
video3483.webm,0.87350935,0
video3484.webm,0.8720735,0
video3485.webm,0.86800414,0
video2043.webm,0.8492275,0
video2047.webm,0.8573876,0
video2048.webm,0.86171395,0
video2053.webm,0.86874986,0
video2056.webm,0.8700443,0
video2057.webm,0.8490707,0
video2067.webm,0.85805416,0
video2080.webm,0.87079334,0
video2081.webm,0.86301017,0
video2083.webm,0.8628558,0
video2084.webm,0.8724657,0
video2085.webm,0.86278284,0
video2090.webm,0.86261904,0
video2092.webm,0.84396374,0
video2094.webm,0.8623452,0
video2096.webm,0.8713783,0
video2099.webm,0.8515542,0
video1892.webm,0.8617546,0
video1902.webm,0.8436803,0
video1910.webm,0.8705781,0
video1917.webm,0.870474,0
video1925.webm,0.86287755,0
video1927.webm,0.8627005,0
video1930.webm,0.86801374,0
video1932.webm,0.85176927,0
video1935.webm,0.8708281,0
video194.webm,0.8751469,0
video1945.webm,0.8720022,0
video1949.webm,0.8774746,0
video1959.webm,0.870746,0
video197.webm,0.8548286,0
video1970.webm,0.87224674,0
video1972.webm,0.84235066,0
video1978.webm,0.8703541,0
video1987.webm,0.8713535,0
video1992.webm,0.85073614,0
video1994.webm,0.84193116,0
video2.webm,0.8580482,0
video2000.webm,0.8427825,0
video2006.webm,0.857137,0
video2007.webm,0.86074686,0
video2010.webm,0.8666711,0
video2015.webm,0.8599704,0
video2017.webm,0.86663854,0
video202.webm,0.8752618,0
video2021.webm,0.8433388,0
video2023.webm,0.8572518,0
video2039.webm,0.8706644,0
video204.webm,0.864418,0
video7881.webm,0.8655818,0
video7882.webm,0.8712633,0
video7900.webm,0.8577149,0
video7905.webm,0.85853106,0
video7911.webm,0.8726749,0
video7914.webm,0.8679489,0
video7922.webm,0.8634964,0
video7924.webm,0.8717503,0
video7932.webm,0.8532425,0
video7934.webm,0.8653403,0
video7937.webm,0.87385887,0
video7938.webm,0.8711291,0
video7943.webm,0.87378156,0
video7949.webm,0.8646354,0
video7950.webm,0.8719123,0
video7960.webm,0.8578923,0
video7965.webm,0.87029517,0
video7178.webm,0.8754844,0
video7182.webm,0.8548522,0
video7186.webm,0.86799484,0
video7187.webm,0.8681611,0
video7190.webm,0.876682,0
video7212.webm,0.8644534,0
video7228.webm,0.8672812,0
video7232.webm,0.8673794,0
video7234.webm,0.86930686,0
video7236.webm,0.8661376,0
video7247.webm,0.8683649,0
video7252.webm,0.869639,0
video7254.webm,0.8701145,0
video7268.webm,0.87282115,0
video7272.webm,0.85391104,0
video7277.webm,0.8690551,0
video7280.webm,0.87058663,0
video8841.webm,0.86685044,0
video8844.webm,0.85962707,0
video8847.webm,0.8430462,0
video8848.webm,0.8678021,0
video8850.webm,0.86818534,0
video8854.webm,0.8731501,0
video8857.webm,0.8713448,0
video8864.webm,0.87146145,0
video8867.webm,0.86232424,0
video888.webm,0.8683551,0
video8880.webm,0.8687924,0
video8882.webm,0.8674101,0
video8884.webm,0.86181957,0
video8886.webm,0.8663818,0
video8898.webm,0.8646233,0
video8899.webm,0.8500211,0
video890.webm,0.8701973,0
video2633.webm,0.8740975,0
video264.webm,0.8739128,0
video2644.webm,0.8714345,0
video2648.webm,0.8627861,0
video2657.webm,0.8733288,0
video266.webm,0.8714532,0
video2661.webm,0.84405035,0
video2662.webm,0.8662696,0
video2675.webm,0.8732571,0
video2676.webm,0.8678143,0
video2679.webm,0.8656948,0
video268.webm,0.8686793,0
video2683.webm,0.86770225,0
video2692.webm,0.87576795,0
video2697.webm,0.8673081,0
video2698.webm,0.87066716,0
video2699.webm,0.85548395,0
video4351.webm,0.8675694,0
video436.webm,0.8718937,0
video4361.webm,0.8708412,0
video4362.webm,0.8577637,0
video4364.webm,0.86779994,0
video4366.webm,0.86493397,0
video4367.webm,0.84576154,0
video4372.webm,0.86840945,0
video4377.webm,0.8483352,0
video4383.webm,0.87150586,0
video4384.webm,0.8619482,0
video4395.webm,0.8778565,0
video4398.webm,0.87283456,0
video4401.webm,0.86636084,0
video4414.webm,0.8633465,0
video4415.webm,0.87118256,0
video4417.webm,0.8710584,0
video4421.webm,0.86706156,0
video5021.webm,0.87600213,0
video5027.webm,0.8623298,0
video5035.webm,0.8742052,0
video5040.webm,0.87150204,0
video5046.webm,0.846514,0
video5052.webm,0.8419212,0
video5053.webm,0.87237126,0
video5054.webm,0.85744596,0
video5057.webm,0.8670883,0
video5065.webm,0.86867374,0
video5067.webm,0.8695032,0
video507.webm,0.8700038,0
video5071.webm,0.8605646,0
video5073.webm,0.863629,0
video5077.webm,0.86974454,0
video5079.webm,0.8699723,0
video5092.webm,0.87743044,0
video8908.webm,0.8448955,0
video8917.webm,0.8707737,0
video8919.webm,0.86240834,0
video8921.webm,0.85796547,0
video8922.webm,0.85432625,0
video8925.webm,0.8656416,0
video8927.webm,0.86936796,0
video893.webm,0.8533182,0
video8936.webm,0.8667214,0
video8939.webm,0.87288904,0
video894.webm,0.8642992,0
video8941.webm,0.84604996,0
video8943.webm,0.86659235,0
video8947.webm,0.8697162,0
video8951.webm,0.8672004,0
video8958.webm,0.86869645,0
video8966.webm,0.85352653,0
video897.webm,0.8745327,0
video1390.webm,0.87308186,0
video1391.webm,0.86680084,0
video1396.webm,0.8700508,0
video14.webm,0.868363,0
video1400.webm,0.86958325,0
video1418.webm,0.87431604,0
video1424.webm,0.87199175,0
video1425.webm,0.84591174,0
video144.webm,0.8487852,0
video1442.webm,0.86094666,0
video1448.webm,0.8637781,0
video1450.webm,0.86850476,0
video1468.webm,0.86972624,0
video1469.webm,0.8704784,0
video147.webm,0.87427413,0
video1475.webm,0.8683346,0
video148.webm,0.8706612,0
video1495.webm,0.8694877,0
video6548.webm,0.8697023,0
video6549.webm,0.86755806,0
video655.webm,0.8686304,0
video6553.webm,0.84999025,0
video6571.webm,0.8470411,0
video6575.webm,0.86954457,0
video658.webm,0.87111497,0
video6580.webm,0.85741466,0
video659.webm,0.87275636,0
video6597.webm,0.8749662,0
video6603.webm,0.86672634,0
video6605.webm,0.8679159,0
video6606.webm,0.85708386,0
video6612.webm,0.87598413,0
video6614.webm,0.8450657,0
video6615.webm,0.8698997,0
video6620.webm,0.8600313,0
video3878.webm,0.870557,0
video3879.webm,0.87302345,0
video388.webm,0.8720559,0
video3883.webm,0.8741315,0
video3888.webm,0.8601513,0
video3900.webm,0.86373216,0
video3902.webm,0.8668223,0
video3906.webm,0.8606051,0
video3911.webm,0.857601,0
video3915.webm,0.86617047,0
video3916.webm,0.84826773,0
